vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,ratecodeid,pulocationid,dolocationid,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2021-01-01T09:18:00.000,2021-01-01T09:23:57.000,1,42,116,1,1.01,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2,1,0.0
2,2021-01-01T09:20:28.000,2021-01-01T09:31:27.000,1,74,116,1,2.48,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2,1,0.0
2,2021-01-01T09:03:22.000,2021-01-01T09:17:27.000,1,41,244,1,3.3,13.5,0.0,0.5,0.0,0.0,0.3,14.3,2,1,0.0
2,2021-01-01T09:17:30.000,2021-01-01T09:26:55.000,1,205,122,1,1.76,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2,1,0.0
2,2021-01-01T10:31:38.000,2021-01-01T10:49:41.000,1,49,211,1,3.88,16.5,0.0,0.5,2.75,0.0,0.3,20.05,1,1,0.0
2,2021-01-01T10:24:05.000,2021-01-01T10:27:09.000,1,42,42,1,0.54,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2,1,0.0
2,2021-01-01T10:23:31.000,2021-01-01T10:28:33.000,5,116,247,1,1.21,10.0,0.0,0.0,3.09,0.0,0.3,13.39,1,2,0.0
2,2021-01-01T10:44:14.000,2021-01-01T10:45:07.000,1,116,116,1,0.13,3.0,0.0,0.5,0.0,0.0,0.3,3.8,2,1,0.0
2,2021-01-01T10:19:42.000,2021-01-01T10:24:06.000,1,74,74,1,1.04,5.5,0.0,0.5,1.58,0.0,0.3,7.88,1,1,0.0
2,2021-01-01T10:43:23.000,2021-01-01T11:05:25.000,2,75,132,1,18.46,52.0,0.0,0.5,14.73,6.12,0.3,73.65,1,1,0.0
2,2021-01-01T10:04:04.000,2021-01-01T10:10:35.000,1,43,141,1,1.76,7.5,0.0,0.5,2.0,0.0,0.3,13.05,1,1,2.75
2,2021-01-01T10:04:58.000,2021-01-01T10:09:20.000,1,41,166,1,0.71,5.0,0.0,0.5,1.16,0.0,0.3,6.96,1,1,0.0
2,2021-01-01T10:33:33.000,2021-01-01T10:47:42.000,1,75,69,5,4.22,15.0,0.0,0.5,0.0,0.0,0.3,15.8,1,1,0.0
2,2021-01-01T10:20:34.000,2021-01-01T10:25:51.000,1,41,24,1,0.93,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2,1,0.0
2,2021-01-01T10:21:43.000,2021-01-01T10:28:34.000,1,193,179,1,1.67,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2,1,0.0
2,2021-01-01T10:11:21.000,2021-01-01T10:16:36.000,1,42,41,1,0.76,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2021-01-01T10:20:26.000,2021-01-01T10:37:11.000,1,41,4,1,6.07,20.0,0.0,0.5,4.0,0.0,0.3,27.55,1,1,2.75
2,2021-01-01T10:56:24.000,2021-01-01T10:59:57.000,1,97,49,1,0.77,-4.5,0.0,-0.5,0.0,0.0,-0.3,-5.3,3,1,0.0
2,2021-01-01T10:56:24.000,2021-01-01T10:59:57.000,1,97,49,1,0.77,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2,1,0.0
2,2021-01-01T10:06:41.000,2021-01-01T10:38:30.000,1,76,169,1,22.66,61.0,0.0,0.5,2.75,6.12,0.3,70.67,1,1,0.0
1,2021-01-01T10:19:16.000,2021-01-01T10:34:48.000,1,74,212,1,5.9,19.5,0.0,0.5,4.05,0.0,0.3,24.35,1,1,0.0
1,2021-01-01T10:20:13.000,2021-01-01T10:46:45.000,1,243,65,1,0.0,38.2,0.0,0.5,0.0,0.0,0.3,39.0,1,1,0.0
2,2021-01-01T10:38:10.000,2021-01-01T10:44:36.000,1,33,97,1,1.5,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2,1,0.0
2,2021-01-01T10:31:43.000,2021-01-01T10:49:42.000,1,42,259,1,8.88,27.0,0.0,0.5,0.0,0.0,0.3,27.8,1,1,0.0
2,2021-01-01T10:11:31.000,2021-01-01T10:23:31.000,1,116,238,1,2.87,12.0,0.0,0.5,0.0,0.0,0.3,15.55,2,1,2.75
2,2021-01-01T10:30:27.000,2021-01-01T11:12:43.000,1,213,22,2,29.22,78.0,0.0,0.5,2.75,6.12,0.3,87.67,1,1,0.0
2,2021-01-01T10:35:30.000,2021-01-01T10:46:42.000,1,41,163,1,3.6,12.5,0.0,0.5,0.0,0.0,0.3,16.05,2,1,2.75
2,2021-01-01T10:12:10.000,2021-01-01T10:22:20.000,1,74,116,1,2.26,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2,1,0.0
2,2021-01-01T10:02:57.000,2021-01-01T10:24:11.000,1,74,43,1,2.68,14.5,0.0,0.5,0.0,0.0,0.3,15.3,2,1,0.0
2,2021-01-01T10:03:45.000,2021-01-01T10:10:10.000,1,75,194,6,2.72,9.0,0.0,0.5,0.0,6.12,0.3,15.92,2,1,0.0
2,2021-01-01T10:44:04.000,2021-01-01T11:00:00.000,1,42,163,1,6.34,20.0,0.0,0.5,0.0,0.0,0.3,23.55,2,1,2.75
2,2021-01-01T10:37:51.000,2021-01-01T10:38:05.000,1,82,82,1,0.03,2.5,0.0,0.5,0.0,0.0,0.3,3.3,2,1,0.0
2,2021-01-01T10:01:35.000,2021-01-01T10:05:23.000,1,122,191,1,1.08,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2021-01-01T10:32:27.000,2021-01-01T10:40:02.000,1,122,191,1,1.57,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2,1,0.0
2,2021-01-01T10:32:35.000,2021-01-01T10:32:57.000,1,74,74,1,0.08,2.5,0.0,0.5,0.0,0.0,0.3,3.3,2,1,0.0
1,2021-01-01T10:43:19.000,2021-01-01T10:46:31.000,1,74,74,1,0.5,4.5,0.0,0.5,0.0,0.0,0.3,5.3,1,1,0.0
1,2021-01-01T11:56:17.000,2021-01-01T11:58:47.000,1,74,75,1,0.8,4.5,0.0,0.5,1.2,0.0,0.3,6.5,1,1,0.0
2,2021-01-01T11:39:13.000,2021-01-01T11:48:10.000,1,20,169,2,1.67,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2021-01-01T11:19:12.000,2021-01-01T11:26:53.000,1,74,42,1,1.58,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2021-01-01T11:38:07.000,2021-01-01T11:44:02.000,1,42,74,1,1.42,7.0,0.0,0.5,1.56,0.0,0.3,9.36,1,1,0.0
2,2021-01-01T11:51:27.000,2021-01-01T11:58:33.000,1,33,33,1,1.27,6.5,0.0,0.5,0.01,0.0,0.3,7.31,1,1,0.0
2,2021-01-01T11:58:12.000,2021-01-01T12:04:07.000,1,166,41,1,1.15,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,1,0.0
2,2021-01-01T11:49:16.000,2021-01-01T12:04:01.000,1,116,47,1,3.02,13.0,0.0,0.5,0.0,0.0,0.3,13.8,2,1,0.0
1,2021-01-01T11:31:56.000,2021-01-01T11:42:34.000,1,74,24,1,1.9,9.5,0.0,0.5,2.05,0.0,0.3,12.35,1,1,0.0
2,2021-01-01T11:36:39.000,2021-01-01T11:42:01.000,1,75,41,2,1.22,6.0,0.0,0.5,1.36,0.0,0.3,8.16,1,1,0.0
2,2021-01-01T11:59:20.000,2021-01-01T12:29:23.000,1,95,237,1,9.79,32.0,0.0,0.5,7.11,0.0,0.3,42.66,1,1,2.75
2,2021-01-01T11:13:46.000,2021-01-01T11:17:44.000,1,41,24,1,0.6,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2,1,0.0
2,2021-01-01T11:40:11.000,2021-01-01T11:45:16.000,1,74,41,2,0.86,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2021-01-01T11:11:53.000,2021-01-01T11:20:49.000,1,65,66,1,1.54,8.5,0.0,0.5,2.32,0.0,0.3,11.62,1,1,0.0
2,2021-01-01T11:30:26.000,2021-01-01T11:38:24.000,1,65,52,1,1.32,7.5,0.0,0.5,2.49,0.0,0.3,10.79,1,1,0.0
2,2021-01-01T11:07:06.000,2021-01-01T11:18:12.000,1,74,240,1,7.06,20.5,0.0,0.5,0.0,0.0,0.3,21.3,2,1,0.0
2,2021-01-01T11:40:31.000,2021-01-01T11:49:55.000,5,133,97,1,6.62,21.51,0.0,0.0,2.75,0.0,0.3,24.56,1,1,0.0
2,2021-01-01T11:10:14.000,2021-01-01T11:25:12.000,1,7,263,1,4.67,16.0,0.0,0.5,3.91,0.0,0.3,23.46,1,1,2.75
2,2021-01-01T11:06:55.000,2021-01-01T11:45:24.000,1,169,76,1,23.34,63.5,0.0,0.5,2.75,6.12,0.3,73.17,1,1,0.0
2,2021-01-01T11:39:05.000,2021-01-01T11:41:38.000,1,41,41,1,0.47,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2,1,0.0
2,2021-01-01T11:47:50.000,2021-01-01T11:58:33.000,5,130,138,1,6.98,21.0,0.0,0.5,4.36,0.0,0.3,26.16,1,1,0.0
2,2021-01-01T11:40:57.000,2021-01-01T12:25:23.000,1,22,265,2,31.27,81.5,0.0,0.5,2.75,0.0,0.3,85.05,1,1,0.0
1,2021-01-01T11:41:08.000,2021-01-01T11:54:03.000,1,95,132,1,7.8,23.0,0.0,0.5,0.0,0.0,0.3,23.8,2,1,0.0
2,2021-01-01T11:19:05.000,2021-01-01T11:21:30.000,1,74,74,1,0.62,4.0,0.0,0.5,1.0,0.0,0.3,5.8,1,1,0.0
2,2021-01-01T11:44:20.000,2021-01-01T11:46:41.000,1,74,75,1,0.78,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2,1,0.0
2,2021-01-01T11:52:09.000,2021-01-01T11:52:18.000,5,18,18,1,0.0,13.0,0.0,0.0,0.0,0.0,0.3,13.3,1,2,0.0
2,2021-01-01T11:51:53.000,2021-01-01T12:36:14.000,1,97,86,1,23.23,63.5,0.0,0.5,2.75,0.0,0.3,67.05,1,1,0.0
2,2021-01-01T11:15:29.000,2021-01-01T11:20:37.000,1,168,42,1,0.86,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2021-01-01T11:28:03.000,2021-01-01T11:37:36.000,1,42,75,1,2.48,10.5,0.0,0.5,2.26,0.0,0.3,13.56,1,1,0.0
2,2021-01-01T11:32:38.000,2021-01-01T11:39:03.000,1,189,97,2,1.35,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2,1,0.0
2,2021-01-01T11:54:45.000,2021-01-01T11:55:14.000,1,69,69,1,0.1,-2.5,0.0,-0.5,0.0,0.0,-0.3,-3.3,3,1,0.0
2,2021-01-01T11:54:45.000,2021-01-01T11:55:14.000,1,69,69,1,0.1,2.5,0.0,0.5,0.0,0.0,0.3,3.3,2,1,0.0
2,2021-01-01T11:58:20.000,2021-01-01T12:05:18.000,1,74,168,1,1.72,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2021-01-01T11:41:32.000,2021-01-01T11:48:43.000,1,82,129,1,2.36,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2,1,0.0
2,2021-01-01T11:50:15.000,2021-01-01T12:08:42.000,1,244,138,1,9.97,29.0,0.0,0.5,0.0,6.12,0.3,35.92,2,1,0.0
1,2021-01-01T11:14:24.000,2021-01-01T11:22:03.000,1,74,263,1,0.0,14.2,0.0,0.5,0.0,0.0,0.3,15.0,1,1,0.0
1,2021-01-01T11:11:22.000,2021-01-01T11:18:31.000,1,75,237,1,0.0,11.2,0.0,0.5,0.0,0.0,0.3,12.0,1,1,0.0
1,2021-01-01T12:05:21.000,2021-01-01T12:10:52.000,1,74,42,1,1.3,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2,1,0.0
2,2021-01-01T12:26:01.000,2021-01-01T12:33:19.000,1,129,138,1,3.75,12.5,0.0,0.5,0.1,0.0,0.3,13.4,1,1,0.0
2,2021-01-01T12:15:10.000,2021-01-01T12:15:19.000,1,42,42,1,0.05,2.5,0.0,0.5,0.0,0.0,0.3,3.3,2,1,0.0
2,2021-01-01T12:19:48.000,2021-01-01T12:19:50.000,5,264,264,1,0.0,7.0,0.0,0.0,0.0,0.0,0.3,7.3,1,2,0.0
2,2021-01-01T12:47:21.000,2021-01-01T13:01:25.000,1,247,138,1,8.33,24.0,0.0,0.5,0.0,6.12,0.3,30.92,2,1,0.0
2,2021-01-01T12:58:40.000,2021-01-01T12:59:25.000,1,42,42,1,0.2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,2,1,0.0
2,2021-01-01T12:30:44.000,2021-01-01T13:00:21.000,1,254,132,1,22.52,59.5,0.0,0.5,2.75,6.12,0.3,69.17,1,1,0.0
2,2021-01-01T12:44:07.000,2021-01-01T12:51:45.000,1,97,189,1,1.28,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,1,0.0
2,2021-01-01T12:27:18.000,2021-01-01T12:29:10.000,5,195,106,1,0.49,20.0,0.0,0.0,0.0,0.0,0.3,20.3,1,2,0.0
2,2021-01-01T12:05:05.000,2021-01-01T12:29:24.000,1,75,74,1,4.95,20.0,0.0,0.5,0.0,0.0,0.3,23.55,2,1,2.75
2,2021-01-01T12:08:06.000,2021-01-01T12:21:10.000,1,95,95,2,1.88,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2,1,0.0
2,2021-01-01T12:15:47.000,2021-01-01T12:23:19.000,1,7,179,2,1.1,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2,1,0.0
2,2021-01-01T12:33:15.000,2021-01-01T12:41:15.000,1,7,146,1,1.58,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2,1,0.0
2,2021-01-01T12:46:25.000,2021-01-01T13:00:23.000,1,7,262,1,4.1,14.0,0.0,0.5,4.39,0.0,0.3,21.94,1,1,2.75
2,2021-01-01T12:13:24.000,2021-01-01T12:14:12.000,1,7,179,1,0.07,2.5,0.0,0.5,0.0,0.0,0.3,3.3,2,1,0.0
1,2021-01-01T12:14:26.000,2021-01-01T12:18:50.000,1,85,89,0,0.8,5.0,0.0,0.5,0.0,0.0,0.3,5.8,1,1,0.0
1,2021-01-01T12:20:18.000,2021-01-01T12:26:37.000,1,74,75,1,1.8,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,1,0.0
2,2021-01-01T12:56:24.000,2021-01-01T13:09:15.000,1,33,140,1,7.96,22.5,0.0,0.5,6.51,0.0,0.3,32.56,1,1,2.75
2,2021-01-01T12:26:15.000,2021-01-01T12:33:45.000,1,43,237,1,2.01,8.5,0.0,0.5,1.2,0.0,0.3,13.25,1,1,2.75
2,2021-01-01T12:55:42.000,2021-01-01T13:35:57.000,1,265,108,2,30.88,81.0,0.0,0.5,2.75,6.12,0.3,90.67,1,1,0.0
2,2021-01-01T12:31:46.000,2021-01-01T12:35:59.000,1,43,236,1,1.14,5.5,0.0,0.5,1.81,0.0,0.3,10.86,1,1,2.75
2,2021-01-01T12:55:20.000,2021-01-01T13:32:31.000,1,115,44,1,17.45,51.0,0.0,0.5,2.75,0.0,0.3,54.55,1,1,0.0
2,2021-01-01T12:33:57.000,2021-01-01T12:50:27.000,1,244,41,1,2.65,13.0,0.0,0.5,3.45,0.0,0.3,17.25,1,1,0.0
2,2021-01-01T12:44:32.000,2021-01-01T12:50:44.000,1,7,179,1,1.24,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2,1,0.0
2,2021-01-01T13:21:31.000,2021-01-01T13:30:59.000,1,130,132,5,5.75,17.0,0.0,0.5,0.0,0.0,0.3,17.8,2,1,0.0
2,2021-01-01T13:14:45.000,2021-01-01T13:24:31.000,1,33,195,1,1.48,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2021-01-01T13:45:52.000,2021-01-01T13:54:19.000,1,42,75,1,2.09,9.0,0.0,0.5,0.0,0.0,0.3,9.8,1,1,0.0
1,2021-01-01T13:19:43.000,2021-01-01T13:28:58.000,1,41,159,1,2.2,10.0,0.0,0.5,2.15,0.0,0.3,12.95,1,1,0.0
2,2021-01-01T13:09:17.000,2021-01-01T13:17:43.000,1,42,41,1,1.66,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2021-01-01T13:21:41.000,2021-01-01T13:26:53.000,1,41,74,1,0.94,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2021-01-01T13:37:07.000,2021-01-01T13:40:50.000,1,41,151,1,0.72,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2,1,0.0
2,2021-01-01T13:29:03.000,2021-01-01T13:41:07.000,1,74,239,1,4.38,15.0,0.0,0.5,6.0,0.0,0.3,24.55,1,1,2.75
2,2021-01-01T14:00:49.000,2021-01-01T14:13:56.000,1,74,238,1,2.75,11.5,0.0,0.5,3.01,0.0,0.3,18.06,1,1,2.75
2,2021-01-01T13:20:05.000,2021-01-01T13:24:47.000,1,43,236,1,1.38,6.5,0.0,0.5,2.5,0.0,0.3,12.55,1,1,2.75
2,2021-01-01T13:54:10.000,2021-01-01T13:57:29.000,1,75,74,4,1.15,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2021-01-01T13:36:59.000,2021-01-01T14:10:41.000,1,196,238,1,0.0,19.0,0.0,0.5,0.0,0.0,0.3,22.55,2,1,2.75
2,2021-01-01T13:09:57.000,2021-01-01T13:17:30.000,1,130,10,1,1.62,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,1,0.0
2,2021-01-01T14:04:29.000,2021-01-01T14:10:42.000,1,41,151,1,1.16,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2,1,0.0
2,2021-01-01T13:48:45.000,2021-01-01T14:29:40.000,1,247,227,1,19.09,54.5,0.0,0.5,2.75,0.0,0.3,58.05,1,1,0.0
2,2021-01-01T13:25:43.000,2021-01-01T13:32:06.000,5,74,236,3,2.12,10.7,0.0,0.0,0.0,0.0,0.3,13.75,2,2,2.75
2,2021-01-01T13:16:12.000,2021-01-01T13:23:52.000,1,132,132,1,0.0,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2,1,0.0
2,2021-01-01T13:28:11.000,2021-01-01T13:54:47.000,1,132,213,1,18.33,49.0,0.0,0.5,2.75,6.12,0.3,58.67,1,1,0.0
1,2021-01-01T13:56:35.000,2021-01-01T14:08:40.000,1,244,20,1,3.5,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2,1,0.0
2,2021-01-01T13:09:25.000,2021-01-01T13:19:32.000,1,65,12,1,2.76,10.5,0.0,0.5,0.0,0.0,0.3,14.05,2,1,2.75
2,2021-01-01T13:29:05.000,2021-01-01T13:34:32.000,1,95,95,1,1.11,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2,1,0.0
1,2021-01-01T13:16:26.000,2021-01-01T13:26:30.000,1,75,137,1,4.7,14.5,2.75,0.5,0.0,0.0,0.3,18.05,2,1,2.75
1,2021-01-01T13:03:14.000,2021-01-01T13:13:09.000,1,85,190,0,1.4,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2,1,0.0
1,2021-01-01T13:29:28.000,2021-01-01T13:34:46.000,1,74,42,1,1.2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2,1,0.0
1,2021-01-01T13:57:46.000,2021-01-01T14:03:20.000,1,152,41,1,0.9,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1,1,0.0
2,2021-01-01T13:07:30.000,2021-01-01T13:13:39.000,1,41,74,5,0.97,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2,1,0.0
2,2021-01-01T13:17:33.000,2021-01-01T13:25:55.000,1,75,142,4,2.4,9.5,0.0,0.5,1.96,0.0,0.3,15.01,1,1,2.75
2,2021-01-01T12:43:47.000,2021-01-01T12:50:32.000,1,41,238,1,1.41,7.5,0.0,0.5,0.0,0.0,0.3,11.05,2,1,2.75
2,2021-01-01T13:00:42.000,2021-01-01T13:22:53.000,1,41,90,1,6.64,23.5,0.0,0.5,0.0,0.0,0.3,27.05,1,1,2.75
1,2021-01-01T13:11:26.000,2021-01-01T13:22:31.000,1,133,89,1,1.3,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2,1,0.0
1,2021-01-01T13:19:55.000,2021-01-01T13:28:53.000,1,95,197,1,3.1,11.5,0.0,0.5,2.0,0.0,0.3,14.3,1,1,0.0
2,2021-01-01T13:44:26.000,2021-01-01T13:46:32.000,1,196,95,1,0.34,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2,1,0.0
2,2021-01-01T13:33:16.000,2021-01-01T13:38:01.000,1,42,168,1,1.57,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2,1,0.0
2,2021-01-01T13:48:50.000,2021-01-01T13:56:32.000,1,97,52,1,1.49,7.5,0.0,0.5,2.49,0.0,0.3,10.79,1,1,0.0
2,2021-01-01T13:56:58.000,2021-01-01T14:06:47.000,1,74,166,1,2.02,9.5,0.0,0.5,2.0,0.0,0.3,12.3,1,1,0.0
1,2021-01-01T13:26:40.000,2021-01-01T13:40:23.000,1,75,143,1,2.8,12.0,3.75,0.5,10.0,0.0,0.3,26.55,1,1,2.75
2,2021-01-01T13:30:12.000,2021-01-01T13:45:36.000,1,74,248,1,5.39,18.0,0.0,0.5,0.0,0.0,0.3,18.8,2,1,0.0
1,2021-01-01T13:22:13.000,2021-01-01T13:32:16.000,1,75,143,1,2.3,9.5,2.75,0.5,2.6,0.0,0.3,15.65,1,1,2.75
2,2021-01-01T14:04:18.000,2021-01-01T14:52:17.000,1,44,115,1,17.44,55.5,0.0,0.5,2.75,0.0,0.3,59.05,1,1,0.0
2,2021-01-01T13:11:36.000,2021-01-01T13:25:37.000,1,56,10,1,7.12,21.0,0.0,0.5,0.0,0.0,0.3,21.8,2,1,0.0
2,2021-01-01T13:06:52.000,2021-01-01T13:12:41.000,1,41,238,1,1.64,7.0,0.0,0.5,0.0,0.0,0.3,10.55,2,1,2.75
2,2021-01-01T13:42:55.000,2021-01-01T13:51:45.000,1,82,82,1,1.15,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2,1,0.0
2,2021-01-01T13:40:03.000,2021-01-01T13:47:18.000,1,42,41,1,1.35,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2,1,0.0
2,2021-01-01T13:28:30.000,2021-01-01T13:58:26.000,1,41,265,1,15.8,45.0,0.0,0.5,0.0,0.0,0.3,45.8,2,1,0.0
2,2021-01-01T13:14:19.000,2021-01-01T13:18:50.000,1,167,159,1,1.13,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1,1,0.0
2,2021-01-01T14:09:00.000,2021-01-01T14:16:27.000,1,60,126,1,1.89,8.0,0.0,0.5,5.0,0.0,0.3,13.8,1,1,0.0
1,2021-01-01T14:57:43.000,2021-01-01T15:35:19.000,1,210,233,1,0.0,49.2,0.0,0.5,0.0,0.0,0.3,50.0,1,1,0.0
2,2021-01-01T14:19:49.000,2021-01-01T14:22:47.000,1,33,33,1,0.64,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2,1,0.0
2,2021-01-01T14:55:51.000,2021-01-01T15:03:26.000,1,33,97,1,1.29,7.0,0.0,0.5,0.78,0.0,0.3,8.58,1,1,0.0
2,2021-01-01T14:28:43.000,2021-01-01T14:44:24.000,1,41,47,1,3.51,14.5,0.0,0.5,0.0,0.0,0.3,15.3,2,1,0.0
2,2021-01-01T14:12:21.000,2021-01-01T14:14:47.000,1,43,236,1,0.73,4.5,0.0,0.5,2.01,0.0,0.3,10.06,1,1,2.75
2,2021-01-01T14:20:54.000,2021-01-01T14:30:27.000,1,41,42,1,1.98,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2,1,0.0
2,2021-01-01T14:37:25.000,2021-01-01T14:39:27.000,1,42,42,1,0.48,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2,1,0.0
2,2021-01-01T14:59:56.000,2021-01-01T15:00:10.000,1,42,42,1,0.0,2.5,0.0,0.5,0.0,0.0,0.3,3.3,2,1,0.0
2,2021-01-01T14:13:07.000,2021-01-01T14:22:42.000,1,41,151,1,1.3,8.5,0.0,0.5,1.86,0.0,0.3,11.16,1,1,0.0
1,2021-01-01T14:32:40.000,2021-01-01T14:39:34.000,1,74,236,1,1.8,7.5,2.75,0.5,0.0,0.0,0.3,11.05,2,1,2.75
1,2021-01-01T14:45:15.000,2021-01-01T14:52:30.000,1,74,42,1,1.4,7.0,0.0,0.5,2.3,0.0,0.3,10.1,1,1,0.0
2,2021-01-01T14:03:19.000,2021-01-01T14:05:21.000,1,74,74,5,0.48,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2,1,0.0
2,2021-01-01T15:03:47.000,2021-01-01T15:10:20.000,1,196,56,1,0.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,1,1,0.0
2,2021-01-01T14:53:22.000,2021-01-01T15:04:55.000,1,244,143,2,5.28,17.0,0.0,0.5,2.8,0.0,0.3,23.35,1,1,2.75
2,2021-01-01T14:20:50.000,2021-01-01T14:23:51.000,1,43,236,6,1.28,5.5,0.0,0.5,1.7,0.0,0.3,10.75,1,1,2.75
2,2021-01-01T14:48:49.000,2021-01-01T14:50:56.000,1,42,42,1,0.36,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2,1,0.0
2,2021-01-01T15:01:37.000,2021-01-01T15:06:19.000,1,42,41,1,0.83,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,1,0.0
2,2021-01-01T14:33:47.000,2021-01-01T15:08:22.000,1,227,197,1,23.87,64.0,0.0,0.5,2.75,0.0,0.3,67.55,1,1,0.0
2,2021-01-01T14:57:35.000,2021-01-01T15:13:46.000,1,97,61,1,2.66,13.0,0.0,0.5,3.45,0.0,0.3,17.25,1,1,0.0
1,2021-01-01T14:06:54.000,2021-01-01T14:15:50.000,1,41,152,1,1.3,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2,1,0.0
2,2021-01-01T14:24:13.000,2021-01-01T14:27:55.000,1,7,7,1,0.58,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2,1,0.0
1,2021-01-01T14:06:24.000,2021-01-01T14:17:54.000,1,181,61,0,2.5,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2,1,0.0
1,2021-01-01T14:33:49.000,2021-01-01T14:37:16.000,1,61,225,0,1.0,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2,1,0.0
1,2021-01-01T14:30:12.000,2021-01-01T14:38:01.000,1,74,263,1,2.1,8.5,2.75,0.5,1.21,0.0,0.3,13.26,1,1,2.75
2,2021-01-01T14:03:20.000,2021-01-01T14:06:54.000,1,66,33,5,0.51,4.0,0.0,0.5,1.44,0.0,0.3,6.24,1,1,0.0
2,2021-01-01T14:52:17.000,2021-01-01T14:59:18.000,1,65,49,5,1.25,7.0,0.0,0.5,5.0,0.0,0.3,12.8,1,1,0.0
2,2021-01-01T14:13:27.000,2021-01-01T14:18:12.000,1,225,177,1,0.96,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2021-01-01T13:57:45.000,2021-01-01T14:02:33.000,1,41,74,1,0.87,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2021-01-01T14:09:45.000,2021-01-01T15:05:24.000,1,55,129,2,26.88,78.5,0.0,0.5,2.75,0.0,0.3,82.05,1,1,0.0
2,2021-01-01T14:30:52.000,2021-01-01T14:43:09.000,1,159,244,1,2.98,12.5,0.0,0.5,2.66,0.0,0.3,15.96,1,1,0.0
2,2021-01-01T14:35:56.000,2021-01-02T14:04:41.000,1,134,152,1,13.06,37.5,0.0,0.5,0.0,6.12,0.3,44.42,2,1,0.0
